id,company_id,code,name,un_ece_code,un_ece_code_5305,table_code,description,value
pe_cpe_error_2155,,2155,El XML no contiene el tag TaxAmount de impuestos globales,,,PE.CPE.ERROR,,
pe_cpe_error_2156,,2156,TaxScheme ID - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2157,,2157,El codigo del tributo es invalido,,,PE.CPE.ERROR,,
pe_cpe_error_2158,,2158,El XML no contiene el tag o no existe informacion de TaxScheme ID de impuestos globales,,,PE.CPE.ERROR,,
pe_cpe_error_2159,,2159,TaxScheme Name - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2160,,2160,El XML no contiene el tag o no existe informacion de TaxScheme Name de impuestos globales,,,PE.CPE.ERROR,,
pe_cpe_error_2161,,2161,CustomizationID - La version del documento no es correcta,,,PE.CPE.ERROR,,
pe_cpe_error_2162,,2162,El XML no contiene el tag o no existe informacion de CustomizationID,,,PE.CPE.ERROR,,
pe_cpe_error_2163,,2163,UBLVersionID - La versión del UBL no es correcta,,,PE.CPE.ERROR,,
pe_cpe_error_2164,,2164,El XML no contiene el tag o no existe informacion de UBLVersionID,,,PE.CPE.ERROR,,
pe_cpe_error_2165,,2165,Error al procesar la Nota de Debito,,,PE.CPE.ERROR,,
pe_cpe_error_2166,,2166,RegistrationName - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2167,,2167,El XML no contiene el tag RegistrationName del emisor del documento,,,PE.CPE.ERROR,,
pe_cpe_error_2168,,2168,DocumentCurrencyCode -  El dato ingresado no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2169,,2169,El XML no contiene el tag o no existe informacion de DocumentCurrencyCode,,,PE.CPE.ERROR,,
pe_cpe_error_2170,,2170,ReferenceID - El dato ingresado debe indicar SERIE-CORRELATIVO del documento al que se relaciona la Nota,,,PE.CPE.ERROR,,
pe_cpe_error_2171,,2171,El XML no contiene informacion en el tag ReferenceID del documento al que se relaciona la nota,,,PE.CPE.ERROR,,
pe_cpe_error_2172,,2172,ResponseCode - El dato ingresado no cumple con la estructura,,,PE.CPE.ERROR,,
pe_cpe_error_2173,,2173,El XML no contiene el tag o no existe informacion de ResponseCode,,,PE.CPE.ERROR,,
pe_cpe_error_2174,,2174,cac:DiscrepancyResponse/cbc:Description - El dato ingresado no cumple con la estructura,,,PE.CPE.ERROR,,
pe_cpe_error_2175,,2175,El XML no contiene el tag o no existe informacion de cac:DiscrepancyResponse/cbc:Description,,,PE.CPE.ERROR,,
pe_cpe_error_2176,,2176,AdditionalAccountID -  El dato ingresado  en el tipo de documento de identidad del receptor no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2177,,2177,El XML no contiene el tag o no existe informacion de AdditionalAccountID del receptor del documento,,,PE.CPE.ERROR,,
pe_cpe_error_2178,,2178,CustomerAssignedAccountID - El numero de documento de identidad del receptor debe ser RUC.,,,PE.CPE.ERROR,,
pe_cpe_error_2179,,2179,El XML no contiene el tag o no existe informacion de CustomerAssignedAccountID del receptor del documento,,,PE.CPE.ERROR,,
pe_cpe_error_2180,,2180,RegistrationName - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2181,,2181,El XML no contiene el tag o no existe informacion de RegistrationName del receptor del documento,,,PE.CPE.ERROR,,
pe_cpe_error_2182,,2182,TaxScheme ID - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2183,,2183,El codigo del tributo es invalido,,,PE.CPE.ERROR,,
pe_cpe_error_2184,,2184,El XML no contiene el tag o no existe informacion de TaxScheme ID de impuestos globales,,,PE.CPE.ERROR,,
pe_cpe_error_2185,,2185,TaxScheme Name - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2186,,2186,El XML no contiene el tag o no existe informacion de TaxScheme Name de impuestos globales,,,PE.CPE.ERROR,,
pe_cpe_error_2187,,2187,El Numero de orden del item no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2188,,2188,DebitedQuantity/@unitCode El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2189,,2189,DebitedQuantity El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2190,,2190,El XML no contiene el tag Price/cbc:PriceAmount en el detalle de los Items,,,PE.CPE.ERROR,,
pe_cpe_error_2191,,2191,El XML no contiene el tag Price/cbc:LineExtensionAmount en el detalle de los Items,,,PE.CPE.ERROR,,
pe_cpe_error_2192,,2192,EL PriceTypeCode debe tener el valor 01,,,PE.CPE.ERROR,,
pe_cpe_error_2193,,2193,cac:TaxCategory/cac:TaxScheme/cbc:ID El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2194,,2194,El codigo del tributo es invalido,,,PE.CPE.ERROR,,
pe_cpe_error_2195,,2195,cac:TaxScheme/cbc:Name del item - No existe el tag o el dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2196,,2196,cac:TaxCategory/cac:TaxScheme/cbc:TaxTypeCode El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2197,,2197,El tipo de afectacion del IGV es incorrecto,,,PE.CPE.ERROR,,
pe_cpe_error_2198,,2198,El Nombre Internacional debe ser VAT,,,PE.CPE.ERROR,,
pe_cpe_error_2199,,2199,El sistema de calculo del ISC es incorrecto,,,PE.CPE.ERROR,,
pe_cpe_error_2200,,2200,El Nombre Internacional debe ser EXC,,,PE.CPE.ERROR,,
pe_cpe_error_2201,,2201,El tag cac:RequestedMonetaryTotal/cbc:PayableAmount debe tener informacion valida,,,PE.CPE.ERROR,,
pe_cpe_error_2202,,2202,TaxAmount - El dato ingresado en impuestos globales no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2203,,2203,El XML no contiene el tag TaxAmount de impuestos globales,,,PE.CPE.ERROR,,
pe_cpe_error_2204,,2204,El tipo de documento modificado por la Nota de Debito debe ser factura electronica o ticket,,,PE.CPE.ERROR,,
pe_cpe_error_2205,,2205,La serie o numero del documento modificado por la Nota de Debito no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2206,,2206,Debe indicar los documentos afectados por la Nota de Debito,,,PE.CPE.ERROR,,
pe_cpe_error_2207,,2207,El documento modificado en la Nota de debito se encuentra de baja,,,PE.CPE.ERROR,,
pe_cpe_error_2208,,2208,El documento modificado en la Nota de debito esta registrada como rechazada,,,PE.CPE.ERROR,,
pe_cpe_error_2209,,2209,El documento modificado en la Nota de debito no esta registrada,,,PE.CPE.ERROR,,
pe_cpe_error_2210,,2210,El dato ingresado no cumple con el formato RC-fecha-correlativo,,,PE.CPE.ERROR,,
pe_cpe_error_2211,,2211,El XML no contiene el tag ID,,,PE.CPE.ERROR,,
pe_cpe_error_2212,,2212,UBLVersionID - La versión del UBL del resumen de boletas no es correcta,,,PE.CPE.ERROR,,
pe_cpe_error_2213,,2213,El XML no contiene el tag UBLVersionID,,,PE.CPE.ERROR,,
pe_cpe_error_2214,,2214,CustomizationID - La versión del resumen de boletas no es correcta,,,PE.CPE.ERROR,,
pe_cpe_error_2215,,2215,El XML no contiene el tag CustomizationID,,,PE.CPE.ERROR,,
pe_cpe_error_2216,,2216,CustomerAssignedAccountID -  El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2217,,2217,El XML no contiene el tag CustomerAssignedAccountID del emisor del documento,,,PE.CPE.ERROR,,
pe_cpe_error_2218,,2218,AdditionalAccountID - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2219,,2219,El XML no contiene el tag AdditionalAccountID del emisor del documento,,,PE.CPE.ERROR,,
pe_cpe_error_2220,,2220,El ID debe coincidir con el nombre del archivo,,,PE.CPE.ERROR,,
pe_cpe_error_2221,,2221,El RUC debe coincidir con el RUC del nombre del archivo,,,PE.CPE.ERROR,,
pe_cpe_error_2222,,2222,El contribuyente no está autorizado a emitir comprobantes electronicos,,,PE.CPE.ERROR,,
pe_cpe_error_2223,,2223,El archivo ya fue presentado anteriormente,,,PE.CPE.ERROR,,
pe_cpe_error_2224,,2224,Numero de RUC SOL no coincide con RUC emisor,,,PE.CPE.ERROR,,
pe_cpe_error_2225,,2225,Numero de RUC del emisor no existe,,,PE.CPE.ERROR,,
pe_cpe_error_2226,,2226,El contribuyente no esta activo,,,PE.CPE.ERROR,,
pe_cpe_error_2227,,2227,El contribuyente no cumple con tipo de empresa o tributos requeridos,,,PE.CPE.ERROR,,
pe_cpe_error_2228,,2228,RegistrationName - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2229,,2229,El XML no contiene el tag RegistrationName del emisor del documento,,,PE.CPE.ERROR,,
pe_cpe_error_2230,,2230,IssueDate - El dato ingresado no cumple con el patron YYYY-MM-DD,,,PE.CPE.ERROR,,
pe_cpe_error_2231,,2231,El XML no contiene el tag IssueDate,,,PE.CPE.ERROR,,
pe_cpe_error_2232,,2232,IssueDate- El dato ingresado no es valido,,,PE.CPE.ERROR,,
pe_cpe_error_2233,,2233,ReferenceDate - El dato ingresado no cumple con el patron YYYY-MM-DD,,,PE.CPE.ERROR,,
pe_cpe_error_2234,,2234,El XML no contiene el tag ReferenceDate,,,PE.CPE.ERROR,,
pe_cpe_error_2235,,2235,ReferenceDate- El dato ingresado no es valido,,,PE.CPE.ERROR,,
pe_cpe_error_2236,,2236,La fecha del IssueDate no debe ser mayor al Today,,,PE.CPE.ERROR,,
pe_cpe_error_2237,,2237,La fecha del ReferenceDate no debe ser mayor al Today,,,PE.CPE.ERROR,,
pe_cpe_error_2238,,2238,LineID - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2239,,2239,LineID - El dato ingresado debe ser correlativo mayor a cero,,,PE.CPE.ERROR,,
pe_cpe_error_2240,,2240,El XML no contiene el tag LineID de SummaryDocumentsLine,,,PE.CPE.ERROR,,
pe_cpe_error_2241,,2241,DocumentTypeCode - El valor del tipo de documento es invalido,,,PE.CPE.ERROR,,
pe_cpe_error_2242,,2242,El XML no contiene el tag DocumentTypeCode,,,PE.CPE.ERROR,,
pe_cpe_error_2243,,2243,El dato ingresado  no cumple con el patron SERIE,,,PE.CPE.ERROR,,
pe_cpe_error_2244,,2244,El XML no contiene el tag DocumentSerialID,,,PE.CPE.ERROR,,
pe_cpe_error_2245,,2245,El dato ingresado en StartDocumentNumberID debe ser numerico,,,PE.CPE.ERROR,,
pe_cpe_error_2246,,2246,El XML no contiene el tag StartDocumentNumberID,,,PE.CPE.ERROR,,
pe_cpe_error_2247,,2247,El dato ingresado en sac:EndDocumentNumberID debe ser numerico,,,PE.CPE.ERROR,,
pe_cpe_error_2248,,2248,El XML no contiene el tag sac:EndDocumentNumberID,,,PE.CPE.ERROR,,
pe_cpe_error_2249,,2249,Los rangos deben ser mayores a cero,,,PE.CPE.ERROR,,
pe_cpe_error_2250,,2250,"En el rango de comprobantes, el EndDocumentNumberID debe ser mayor o igual al StartInvoiceNumberID",,,PE.CPE.ERROR,,
pe_cpe_error_2251,,2251,El dato ingresado en TotalAmount debe ser numerico mayor o igual a cero,,,PE.CPE.ERROR,,
pe_cpe_error_2252,,2252,El XML no contiene el tag TotalAmount,,,PE.CPE.ERROR,,
pe_cpe_error_2253,,2253,El dato ingresado en TotalAmount debe ser numerico mayor a cero,,,PE.CPE.ERROR,,
pe_cpe_error_2254,,2254,PaidAmount - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2255,,2255,El XML no contiene el tag PaidAmount,,,PE.CPE.ERROR,,
pe_cpe_error_2256,,2256,InstructionID - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2257,,2257,El XML no contiene el tag InstructionID,,,PE.CPE.ERROR,,
pe_cpe_error_2258,,2258,Debe indicar Referencia de Importes asociados a las boletas de venta,,,PE.CPE.ERROR,,
pe_cpe_error_2259,,2259,Debe indicar 3 Referencias de Importes asociados a las boletas de venta,,,PE.CPE.ERROR,,
pe_cpe_error_2260,,2260,PaidAmount - El dato ingresado debe ser mayor o igual a 0.00,,,PE.CPE.ERROR,,
pe_cpe_error_2261,,2261,cbc:Amount - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2262,,2262,El XML no contiene el tag cbc:Amount,,,PE.CPE.ERROR,,
pe_cpe_error_2263,,2263,ChargeIndicator - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2264,,2264,El XML no contiene el tag ChargeIndicator,,,PE.CPE.ERROR,,
pe_cpe_error_2265,,2265,Debe indicar Información acerca del Importe Total de Otros Cargos,,,PE.CPE.ERROR,,
pe_cpe_error_2266,,2266,Debe indicar cargos mayores o iguales a cero,,,PE.CPE.ERROR,,
pe_cpe_error_2267,,2267,TaxScheme ID - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2268,,2268,El codigo del tributo es invalido,,,PE.CPE.ERROR,,
pe_cpe_error_2269,,2269,El XML no contiene el tag TaxScheme ID de Información acerca del importe total de un tipo particular de impuesto,,,PE.CPE.ERROR,,
pe_cpe_error_2270,,2270,TaxScheme Name - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2271,,2271,El XML no contiene el tag TaxScheme Name de impuesto,,,PE.CPE.ERROR,,
pe_cpe_error_2272,,2272,TaxScheme TaxTypeCode - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2273,,2273,TaxAmount - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2274,,2274,El XML no contiene el tag TaxAmount,,,PE.CPE.ERROR,,
pe_cpe_error_2275,,2275,"Si el codigo de tributo es 2000, el nombre del tributo debe ser ISC",,,PE.CPE.ERROR,,
pe_cpe_error_2276,,2276,"Si el codigo de tributo es 1000, el nombre del tributo debe ser IGV",,,PE.CPE.ERROR,,
pe_cpe_error_2277,,2277,No se ha consignado ninguna informacion del importe total de tributos,,,PE.CPE.ERROR,,
pe_cpe_error_2278,,2278,Debe indicar Información acerca del importe total de IGV,,,PE.CPE.ERROR,,
pe_cpe_error_2279,,2279,Debe indicar Items de consolidado de documentos,,,PE.CPE.ERROR,,
pe_cpe_error_2280,,2280,Existen problemas con la informacion del resumen de comprobantes,,,PE.CPE.ERROR,,
pe_cpe_error_2281,,2281,Error en la validacion de los rangos de los comprobantes,,,PE.CPE.ERROR,,
pe_cpe_error_2282,,2282,Existe documento ya informado anteriormente,,,PE.CPE.ERROR,,
pe_cpe_error_2283,,2283,El dato ingresado no cumple con el formato RA-fecha-correlativo,,,PE.CPE.ERROR,,
pe_cpe_error_2284,,2284,El tag ID esta vacío,,,PE.CPE.ERROR,,
pe_cpe_error_2285,,2285,El ID debe coincidir  con el nombre del archivo,,,PE.CPE.ERROR,,
pe_cpe_error_2286,,2286,El RUC debe coincidir con el RUC del nombre del archivo,,,PE.CPE.ERROR,,
pe_cpe_error_2287,,2287,AdditionalAccountID - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2288,,2288,El XML no contiene el tag AdditionalAccountID del emisor del documento,,,PE.CPE.ERROR,,
pe_cpe_error_2289,,2289,CustomerAssignedAccountID - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2290,,2290,El XML no contiene el tag CustomerAssignedAccountID del emisor del documento,,,PE.CPE.ERROR,,
pe_cpe_error_2291,,2291,El contribuyente no esta autorizado a emitir comprobantes electronicos,,,PE.CPE.ERROR,,
pe_cpe_error_2292,,2292,Numero de RUC SOL no coincide con RUC emisor,,,PE.CPE.ERROR,,
pe_cpe_error_2293,,2293,Numero de RUC del emisor no existe,,,PE.CPE.ERROR,,
pe_cpe_error_2294,,2294,El contribuyente no esta activo,,,PE.CPE.ERROR,,
pe_cpe_error_2295,,2295,El contribuyente no cumple con tipo de empresa o tributos requeridos,,,PE.CPE.ERROR,,
pe_cpe_error_2296,,2296,RegistrationName - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2297,,2297,El XML no contiene el tag RegistrationName del emisor del documento,,,PE.CPE.ERROR,,
pe_cpe_error_2298,,2298,IssueDate - El dato ingresado no cumple con el patron YYYY-MM-DD,,,PE.CPE.ERROR,,
pe_cpe_error_2299,,2299,El XML no contiene el tag IssueDate,,,PE.CPE.ERROR,,
pe_cpe_error_2300,,2300,IssueDate - El dato ingresado no es valido,,,PE.CPE.ERROR,,
pe_cpe_error_2301,,2301,La fecha del IssueDate no debe ser mayor al Today,,,PE.CPE.ERROR,,
pe_cpe_error_2302,,2302,ReferenceDate - El dato ingresado no cumple con el patron YYYY-MM-DD,,,PE.CPE.ERROR,,
pe_cpe_error_2303,,2303,El XML no contiene el tag ReferenceDate,,,PE.CPE.ERROR,,
pe_cpe_error_2304,,2304,ReferenceDate - El dato ingresado no es valido,,,PE.CPE.ERROR,,
pe_cpe_error_2305,,2305,LineID - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2306,,2306,LineID - El dato ingresado debe ser correlativo mayor a cero,,,PE.CPE.ERROR,,
pe_cpe_error_2307,,2307,El tag LineID de VoidedDocumentsLine esta vacío,,,PE.CPE.ERROR,,
pe_cpe_error_2308,,2308,DocumentTypeCode - El valor del tipo de documento es invalido,,,PE.CPE.ERROR,,
pe_cpe_error_2309,,2309,El tag DocumentTypeCode es vacío,,,PE.CPE.ERROR,,
pe_cpe_error_2310,,2310,El dato ingresado  no cumple con el patron SERIE,,,PE.CPE.ERROR,,
pe_cpe_error_2311,,2311,El tag DocumentSerialID es vacío,,,PE.CPE.ERROR,,
pe_cpe_error_2312,,2312,El dato ingresado en DocumentNumberID debe ser numerico y como maximo de 8 digitos,,,PE.CPE.ERROR,,
pe_cpe_error_2313,,2313,El tag DocumentNumberID esta vacío,,,PE.CPE.ERROR,,
pe_cpe_error_2314,,2314,El dato ingresado en VoidReasonDescription debe contener información válida,,,PE.CPE.ERROR,,
pe_cpe_error_2315,,2315,El tag VoidReasonDescription esta vacío,,,PE.CPE.ERROR,,
pe_cpe_error_2316,,2316,Debe indicar Items en VoidedDocumentsLine,,,PE.CPE.ERROR,,
pe_cpe_error_2317,,2317,Error al procesar el resumen de anulados,,,PE.CPE.ERROR,,
pe_cpe_error_2318,,2318,CustomizationID - La version del documento no es correcta,,,PE.CPE.ERROR,,
pe_cpe_error_2319,,2319,El XML no contiene el tag CustomizationID,,,PE.CPE.ERROR,,
pe_cpe_error_2320,,2320,UBLVersionID - La version del UBL  no es la correcta,,,PE.CPE.ERROR,,
pe_cpe_error_2321,,2321,El XML no contiene el tag UBLVersionID,,,PE.CPE.ERROR,,
pe_cpe_error_2322,,2322,Error en la validacion de los rangos,,,PE.CPE.ERROR,,
pe_cpe_error_2323,,2323,Existe documento ya informado anteriormente en una comunicacion de baja,,,PE.CPE.ERROR,,
pe_cpe_error_2324,,2324,El archivo de comunicacion de baja ya fue presentado anteriormente,,,PE.CPE.ERROR,,
pe_cpe_error_2325,,2325,El certificado usado no es el comunicado a SUNAT,,,PE.CPE.ERROR,,
pe_cpe_error_2326,,2326,El certificado usado se encuentra de baja,,,PE.CPE.ERROR,,
pe_cpe_error_2327,,2327,El certificado usado no se encuentra vigente,,,PE.CPE.ERROR,,
pe_cpe_error_2328,,2328,El certificado usado se encuentra revocado,,,PE.CPE.ERROR,,
pe_cpe_error_2329,,2329,La fecha de emision se encuentra fuera del limite permitido,,,PE.CPE.ERROR,,
pe_cpe_error_2330,,2330,La fecha de generación de la comunicación debe ser igual a la fecha consignada en el nombre del archivo,,,PE.CPE.ERROR,,
pe_cpe_error_2331,,2331,Número de RUC del nombre del archivo no coincide con el consignado en el contenido del archivo XML,,,PE.CPE.ERROR,,
pe_cpe_error_2332,,2332,Número de Serie del nombre del archivo no coincide con el consignado en el contenido del archivo XML,,,PE.CPE.ERROR,,
pe_cpe_error_2333,,2333,Número de documento en el nombre del archivo no coincide con el consignado en el contenido del XML,,,PE.CPE.ERROR,,
pe_cpe_error_2334,,2334,El documento electrónico ingresado ha sido alterado,,,PE.CPE.ERROR,,
pe_cpe_error_2335,,2335,El documento electrónico ingresado ha sido alterado,,,PE.CPE.ERROR,,
pe_cpe_error_2336,,2336,Ocurrió un error en el proceso de validación de la firma digital,,,PE.CPE.ERROR,,
pe_cpe_error_2337,,2337,La moneda debe ser la misma en todo el documento,,,PE.CPE.ERROR,,
pe_cpe_error_2338,,2338,La moneda debe ser la misma en todo el documento,,,PE.CPE.ERROR,,
pe_cpe_error_2339,,2339,El dato ingresado en PayableAmount no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2340,,2340,El valor ingresado en AdditionalMonetaryTotal/cbc:ID es incorrecto,,,PE.CPE.ERROR,,
pe_cpe_error_2341,,2341,AdditionalMonetaryTotal/cbc:ID debe tener valor,,,PE.CPE.ERROR,,
pe_cpe_error_2342,,2342,Fecha de emision de la factura no coincide con la informada en la comunicacion,,,PE.CPE.ERROR,,
pe_cpe_error_2343,,2343,cac:TaxTotal/cac:TaxSubtotal/cbc:TaxAmount - El dato ingresado no cumple con el estandar,,,PE.CPE.ERROR,,
pe_cpe_error_2344,,2344,El XML no contiene el tag cac:TaxTotal/cac:TaxSubtotal/cbc:TaxAmount,,,PE.CPE.ERROR,,
pe_cpe_error_2345,,2345,La serie no corresponde al tipo de comprobante,,,PE.CPE.ERROR,,
pe_cpe_error_2346,,2346,La fecha de generación del resumen debe ser igual a la fecha consignada en el nombre del archivo,,,PE.CPE.ERROR,,
